fact_sales_id,sk_date,sk_client,sk_product,sk_order,quantity_units,unit_sale_price,revenue_amount,cost_amount,margin_amount,margin_rate,margin_band,discount_amount
1804,815,18,2,1783,34.0,321.62,10505.97,10183.68,322.29,0.0307,Low,429.17
1805,1858,24,2,2283,28.0,337.99,9223.82,7788.31,1435.51,0.1556,Medium,240.02
1806,2167,26,4,1396,69.0,368.76,24448.09,21253.38,3194.71,0.1307,Medium,996.56
1807,1638,29,1,1825,67.0,551.29,34602.81,33394.71,1208.1,0.0349,Low,2333.74
1808,5,7,1,1954,70.0,577.27,38760.15,36853.5,1906.65,0.0492,Low,1648.46
1809,2152,26,4,232,28.0,368.7,9551.11,8857.13,693.98,0.0727,Low,772.36
1810,722,8,1,1851,114.0,614.37,60592.98,60904.33,-311.35,-0.0051,Loss,9444.97
1811,431,9,1,94,41.0,648.02,26261.1,21368.17,4892.93,0.1863,Medium,307.75
1812,879,20,4,1709,38.0,368.4,13807.27,11049.02,2758.25,0.1998,Medium,192.0
1813,506,6,2,344,42.0,376.35,15152.8,12174.69,2978.11,0.1965,Medium,654.11
1814,1902,25,1,2245,63.0,547.82,33271.48,31817.51,1453.97,0.0437,Low,1241.39
1815,1180,19,2,566,46.0,293.96,12994.35,13303.37,-309.02,-0.0238,Loss,527.89
1816,1410,15,1,174,90.0,616.11,54251.14,47910.93,6340.21,0.1169,Medium,1198.59
1817,1021,18,4,354,120.0,353.08,41711.88,39065.61,2646.27,0.0634,Low,658.06
1818,962,13,3,2479,18.0,783.51,13502.6,9816.13,3686.47,0.273,High,600.59
1819,200,1,1,885,35.0,645.5,22013.63,18935.33,3078.3,0.1398,Medium,578.96
1820,1385,13,1,1242,84.0,587.63,47330.75,45578.28,1752.47,0.037,Low,2030.28
1821,1007,11,4,1440,24.0,443.28,10477.03,7775.25,2701.78,0.2579,High,161.76
1822,1426,16,3,2348,15.0,770.68,10999.26,7722.19,3277.07,0.2979,High,560.93
1823,1266,13,1,1238,99.0,662.74,61869.93,55643.37,6226.56,0.1006,Medium,3741.35
1824,1133,14,1,1888,54.0,592.25,30188.93,27730.52,2458.41,0.0814,Low,1792.41
1825,1218,20,2,1998,14.0,378.42,5064.05,4093.84,970.21,0.1916,Medium,233.78
1826,1719,29,2,2037,82.0,354.57,27333.79,25165.45,2168.34,0.0793,Low,1741.13
1827,230,6,4,2322,97.0,333.8,31598.67,29502.29,2096.38,0.0663,Low,780.26
1828,1299,14,2,1580,74.0,380.87,25822.79,22944.65,2878.14,0.1115,Medium,2361.49
1829,2146,24,1,2337,51.0,629.46,30264.15,27906.08,2358.07,0.0779,Low,1838.49
1830,1319,19,4,2290,38.0,337.99,12451.77,12181.83,269.94,0.0217,Low,391.96
1831,1404,19,4,1758,84.0,399.95,32709.62,26346.68,6362.94,0.1945,Medium,886.17
1832,1069,16,2,415,94.0,325.16,30149.61,27193.05,2956.56,0.0981,Low,414.98
1833,1829,25,1,1272,20.0,611.38,12227.52,9933.14,2294.38,0.1876,Medium,0.0
1834,2154,21,4,1590,73.0,369.19,26506.93,23466.62,3040.31,0.1147,Medium,443.78
1835,309,8,2,196,50.0,338.85,15581.28,14245.2,1336.08,0.0857,Low,1361.15
1836,890,11,1,739,21.0,731.3,14663.12,10818.08,3845.04,0.2622,High,694.1
1837,597,1,3,2125,18.0,661.58,11472.71,9471.34,2001.37,0.1744,Medium,435.71
1838,1740,24,5,1951,13.0,524.03,6334.68,5236.69,1097.99,0.1733,Medium,477.67
1839,908,13,5,32,52.0,435.15,20902.66,18901.71,2000.95,0.0957,Low,1725.04
1840,640,1,2,1495,33.0,398.87,12918.97,9798.28,3120.69,0.2416,High,243.63
1841,1305,14,2,1719,88.0,343.12,27430.23,26130.31,1299.92,0.0474,Low,2764.13
1842,1228,11,1,1460,50.0,550.61,25399.05,25897.02,-497.97,-0.0196,Loss,2131.27
1843,191,2,5,2042,42.0,547.64,21301.01,16763.78,4537.23,0.213,Medium,1699.82
1844,2080,23,4,1178,44.0,370.71,14082.48,14143.82,-61.34,-0.0044,Loss,2228.71
1845,1150,19,2,1956,52.0,324.24,16057.97,14721.08,1336.89,0.0833,Low,802.54
1846,1609,30,5,2169,7.0,627.22,4267.9,2782.32,1485.58,0.3481,High,122.62
1847,330,6,1,1420,79.0,644.01,46596.67,43101.41,3495.26,0.075,Low,4280.13
1848,2047,22,4,1312,57.0,355.32,18854.18,16857.54,1996.64,0.1059,Medium,1398.99
1849,1562,26,2,1933,89.0,326.12,28399.08,24464.66,3934.42,0.1385,Medium,625.52
1850,569,2,2,902,143.0,341.11,45472.44,40807.55,4664.89,0.1026,Medium,3306.68
1851,2097,27,2,1514,35.0,301.43,10435.26,9743.68,691.58,0.0663,Low,114.87
1852,1457,16,4,1986,30.0,433.52,12812.69,9777.05,3035.64,0.2369,High,192.88
1853,4,10,4,767,24.0,339.09,7798.91,7088.26,710.65,0.0911,Low,339.23
1854,517,7,1,193,109.0,585.46,60142.21,60169.09,-26.88,-0.0004,Loss,3673.43
1855,399,8,1,850,56.0,565.98,28729.51,28946.59,-217.08,-0.0076,Loss,2965.62
1856,2003,29,5,1051,47.0,410.59,18113.69,18284.16,-170.47,-0.0094,Loss,1184.05
1857,335,6,2,142,114.0,344.42,39204.09,32105.32,7098.77,0.1811,Medium,59.71
1858,1481,30,2,1309,38.0,326.24,12397.27,10946.06,1451.21,0.1171,Medium,0.0
1859,1311,14,4,1141,61.0,345.01,19151.49,19399.21,-247.72,-0.0129,Loss,1894.39
1860,268,6,5,1106,8.0,513.24,3913.67,3400.8,512.87,0.131,Medium,192.26
1861,1164,19,5,2269,24.0,601.64,13727.27,9734.36,3992.91,0.2909,High,712.15
1862,554,5,5,1472,48.0,445.71,20226.11,18730.91,1495.2,0.0739,Low,1167.8
1863,1613,29,5,1890,64.0,601.42,36457.42,23710.98,12746.44,0.3496,High,2033.68
1864,1243,14,1,1652,75.0,619.67,43372.19,41705.94,1666.25,0.0384,Low,3103.13
1865,755,13,4,87,14.0,379.2,4923.42,4736.35,187.07,0.038,Low,385.43
1866,860,16,3,1814,29.0,741.01,20447.62,15268.14,5179.48,0.2533,High,1041.74
1867,2028,24,5,1612,14.0,537.75,7070.25,5345.33,1724.92,0.244,High,458.21
1868,1310,14,4,1647,47.0,386.52,17445.69,14029.65,3416.04,0.1958,Medium,720.72
1869,856,13,5,1157,43.0,514.26,20439.89,16240.22,4199.67,0.2055,Medium,1673.26
1870,1372,18,4,197,44.0,341.06,14722.5,13082.31,1640.19,0.1114,Medium,284.06
1871,650,2,2,1882,78.0,345.81,25270.09,21969.57,3300.52,0.1306,Medium,1702.75
1872,834,11,4,524,19.0,365.42,6781.42,5955.59,825.83,0.1218,Medium,161.49
1873,1459,13,5,1700,26.0,502.71,12247.18,9788.8,2458.38,0.2007,Medium,823.21
1874,31,4,2,2023,83.0,334.23,26878.48,24995.64,1882.84,0.0701,Low,862.92
1875,1823,23,4,1855,25.0,389.8,9387.8,8231.45,1156.35,0.1232,Medium,357.29
1876,1370,13,1,233,75.0,580.39,41538.66,42913.97,-1375.31,-0.0331,Loss,1990.42
1877,423,5,1,262,110.0,592.19,61264.8,57004.81,4259.99,0.0695,Low,3876.35
1878,411,2,1,250,66.0,586.46,36172.62,37778.95,-1606.33,-0.0444,Loss,2533.48
1879,311,5,4,296,38.0,374.68,13210.01,12315.98,894.03,0.0677,Low,1027.82
1880,724,5,3,165,35.0,664.61,22729.84,17521.82,5208.02,0.2291,High,531.49
1881,1931,29,4,1762,34.0,432.37,13380.41,10439.32,2941.09,0.2198,Medium,1320.21
1882,1035,11,4,2211,56.0,332.86,18255.21,18026.74,228.47,0.0125,Low,385.21
1883,2077,27,4,10,33.0,390.01,12718.49,10924.35,1794.14,0.1411,Medium,151.9
1884,1777,27,1,2371,43.0,642.0,27606.03,22496.47,5109.56,0.1851,Medium,0.0
1885,1146,12,3,716,8.0,702.42,5248.21,4643.06,605.15,0.1153,Medium,371.11
1886,831,13,3,2458,21.0,640.87,12459.56,11636.09,823.47,0.0661,Low,998.64
1887,443,6,2,154,31.0,374.74,11190.96,8913.46,2277.5,0.2035,Medium,425.95
1888,2028,22,3,311,39.0,640.84,23266.87,21167.75,2099.12,0.0902,Low,1725.9
1889,1567,24,3,238,19.0,599.97,10888.26,10305.51,582.75,0.0535,Low,511.14
1890,1972,21,3,1549,16.0,795.62,12203.1,8339.17,3863.93,0.3166,High,526.87
1891,764,17,5,1821,30.0,579.25,16897.84,12431.26,4466.58,0.2643,High,479.73
1892,981,16,1,1967,37.0,661.11,22883.29,19799.63,3083.66,0.1348,Medium,1577.62
1893,1516,24,1,2346,70.0,678.81,45597.57,37154.07,8443.5,0.1852,Medium,1919.2
1894,125,10,1,727,7.0,651.93,4528.27,3597.55,930.72,0.2055,Medium,35.24
1895,552,9,4,291,32.0,322.07,9850.01,9532.9,317.11,0.0322,Low,456.15
1896,780,11,4,735,81.0,349.66,27434.91,26148.8,1286.11,0.0469,Low,887.57
1897,88,5,4,479,64.0,319.12,19589.95,18604.04,985.91,0.0503,Low,833.67
1898,1588,28,5,912,20.0,401.4,7685.36,7316.27,369.09,0.048,Low,342.71
1899,1295,16,2,2083,52.0,368.56,18839.14,15770.14,3069.0,0.1629,Medium,325.74
1900,1797,22,3,2481,71.0,622.55,40017.9,39121.33,896.57,0.0224,Low,4183.01
1901,1871,24,4,1651,35.0,379.77,12896.39,11019.63,1876.76,0.1455,Medium,395.45
1902,850,14,4,532,72.0,392.93,26515.98,21608.28,4907.7,0.1851,Medium,1774.92
1903,1949,26,4,324,77.0,345.73,25738.33,22579.51,3158.82,0.1227,Medium,883.2
1904,512,2,2,1518,88.0,421.87,35300.53,26610.85,8689.68,0.2462,High,1824.04
1905,2053,23,4,1587,76.0,382.97,27673.41,24014.34,3659.07,0.1322,Medium,1431.93
1906,936,16,5,1748,14.0,431.8,5935.84,5422.81,513.03,0.0864,Low,109.31
1907,746,17,1,2475,41.0,572.38,22485.61,20477.87,2007.74,0.0893,Low,982.07
1908,1101,11,5,1012,16.0,460.29,7132.9,6082.58,1050.32,0.1473,Medium,231.72
1909,2183,22,3,541,38.0,678.97,23955.62,19849.66,4105.96,0.1714,Medium,1845.41
1910,632,8,3,144,54.0,592.74,29810.07,28627.38,1182.69,0.0397,Low,2198.09
1911,596,6,2,1533,40.0,316.76,12248.03,11229.8,1018.23,0.0831,Low,422.36
1912,1986,23,5,1870,20.0,486.93,9203.93,7273.44,1930.49,0.2097,Medium,534.67
1913,1144,20,2,96,56.0,339.87,18417.46,17090.32,1327.14,0.0721,Low,615.29
1914,1951,25,1,153,64.0,649.99,38424.61,32703.43,5721.18,0.1489,Medium,3174.69
1915,995,16,1,2354,78.0,551.74,40927.87,39242.71,1685.16,0.0412,Low,2107.8
1916,534,8,2,626,143.0,312.61,42384.7,40485.35,1899.35,0.0448,Low,2317.92
1917,591,1,2,1209,73.0,305.48,21389.58,20503.31,886.27,0.0414,Low,910.43
1918,840,20,5,514,30.0,507.38,15221.26,10990.92,4230.34,0.2779,High,0.0
1919,1838,27,4,2186,39.0,329.5,12634.48,11595.24,1039.24,0.0823,Low,216.17
1920,726,2,5,2092,40.0,531.97,19959.34,14878.82,5080.52,0.2545,High,1319.56
1921,1755,28,4,640,48.0,398.44,19100.05,14191.85,4908.2,0.257,High,24.92
1922,628,9,5,977,12.0,660.31,7745.44,4716.85,3028.59,0.391,High,178.25
1923,908,11,2,809,81.0,386.36,31294.87,25766.6,5528.27,0.1767,Medium,0.0
1924,434,7,4,151,69.0,330.79,21958.83,21080.79,878.04,0.04,Low,865.69
1925,890,14,3,1697,15.0,629.83,9047.58,7756.64,1290.94,0.1427,Medium,399.87
1926,1918,21,2,841,107.0,351.66,35943.11,32426.56,3516.55,0.0978,Low,1684.44
1927,1452,14,2,949,176.0,343.48,57843.08,49551.36,8291.72,0.1433,Medium,2610.11
1928,1740,23,1,1615,100.0,600.99,57676.16,56193.95,1482.21,0.0257,Low,2422.76
1929,1228,11,2,1389,83.0,310.92,25028.44,23844.58,1183.86,0.0473,Low,778.24
1930,268,6,4,1656,30.0,380.61,11043.18,9591.29,1451.89,0.1315,Medium,375.16
1931,930,14,1,1432,54.0,671.91,34605.97,29526.91,5079.06,0.1468,Medium,1677.43
1932,738,14,2,504,50.0,304.09,14143.42,13691.81,451.61,0.0319,Low,1061.3
1933,1653,29,2,1152,54.0,292.52,15063.53,14880.37,183.16,0.0122,Low,732.75
1934,1519,29,2,4,37.0,353.47,12742.11,10667.01,2075.1,0.1629,Medium,336.19
1935,680,4,1,273,78.0,628.91,46722.49,41714.29,5008.2,0.1072,Medium,2332.86
1936,1525,21,2,1833,53.0,313.51,16281.24,14845.19,1436.05,0.0882,Low,334.66
1937,964,16,5,2031,11.0,469.7,4981.78,4336.16,645.62,0.1296,Medium,184.88
1938,14,10,5,862,17.0,454.19,7718.92,6251.37,1467.55,0.1901,Medium,2.29
1939,1582,22,3,285,11.0,651.58,6782.12,5527.18,1254.94,0.185,Medium,385.25
1940,1579,27,2,2025,42.0,338.58,13887.6,12145.05,1742.55,0.1255,Medium,332.57
1941,740,13,2,2088,171.0,347.04,54833.96,52044.06,2789.9,0.0509,Low,4509.29
1942,916,19,1,2286,43.0,738.58,30686.36,23065.89,7620.47,0.2483,High,1072.54
1943,182,4,1,939,27.0,651.26,16876.86,14273.03,2603.83,0.1543,Medium,707.13
1944,992,16,1,1650,45.0,646.58,27956.71,24517.49,3439.22,0.123,Medium,1139.46
1945,665,4,2,252,84.0,325.93,27123.56,23867.98,3255.58,0.12,Medium,254.25
1946,1569,27,5,2205,11.0,454.48,4722.61,3983.97,738.64,0.1564,Medium,276.72
1947,1949,25,1,2366,78.0,601.71,45365.47,39738.95,5626.52,0.124,Medium,1568.15
1948,1503,26,2,1038,64.0,380.12,23390.05,19057.2,4332.85,0.1852,Medium,937.33
1949,71,1,4,638,22.0,399.57,8529.86,6926.05,1603.81,0.188,Medium,260.65
1950,1281,13,2,2427,60.0,370.35,21217.66,17911.82,3305.84,0.1558,Medium,1003.35
1951,2052,27,2,951,13.0,342.78,4366.94,3815.53,551.41,0.1263,Medium,89.21
1952,1402,14,4,1785,72.0,346.87,22218.0,22637.18,-419.18,-0.0189,Loss,2756.55
1953,947,13,4,164,116.0,324.63,35905.42,35993.01,-87.59,-0.0024,Loss,1751.96
1954,278,6,4,1540,99.0,375.77,33956.04,31783.55,2172.49,0.064,Low,3245.16
1955,133,4,4,1892,49.0,318.0,14869.15,14822.83,46.32,0.0031,Low,713.06
1956,1573,22,1,351,37.0,721.29,25176.77,19602.98,5573.79,0.2214,High,1511.09
1957,25,3,1,759,61.0,660.1,40265.81,32084.59,8181.22,0.2032,Medium,0.0
1958,776,17,1,548,28.0,576.15,16132.26,13923.85,2208.41,0.1369,Medium,0.0
1959,432,10,2,1294,20.0,323.18,6176.26,5443.16,733.1,0.1187,Medium,287.34
1960,1180,20,4,1846,16.0,370.36,5925.71,5207.11,718.6,0.1213,Medium,0.0
1961,1225,20,2,1557,17.0,333.98,5476.35,4951.38,524.97,0.0959,Low,201.32
1962,1482,28,1,1910,28.0,625.61,16473.2,15485.99,987.21,0.0599,Low,1043.79
1963,850,14,4,2303,139.0,341.66,44344.74,43902.14,442.6,0.01,Low,3145.71
1964,1638,26,3,1952,23.0,664.47,14612.37,12543.52,2068.85,0.1416,Medium,670.52
1965,1502,28,3,1712,16.0,669.19,10533.19,8600.94,1932.25,0.1834,Medium,173.81
1966,834,18,5,1334,27.0,542.05,13809.31,10367.4,3441.91,0.2492,High,826.09
1967,1520,28,1,506,19.0,621.13,11211.97,10782.42,429.55,0.0383,Low,589.45
1968,285,9,2,2235,153.0,343.73,49806.45,47332.2,2474.25,0.0497,Low,2784.08
1969,1993,26,4,1694,59.0,434.11,23192.66,19321.48,3871.18,0.1669,Medium,2419.61
1970,1981,21,5,974,8.0,557.9,4247.0,3194.39,1052.61,0.2478,High,216.2
1971,847,20,4,572,25.0,360.45,8834.6,7667.78,1166.82,0.1321,Medium,176.57
1972,274,8,4,1939,53.0,360.43,18093.7,16735.67,1358.03,0.0751,Low,1009.21
1973,1841,23,3,2159,31.0,688.97,19537.33,16978.02,2559.31,0.131,Medium,1820.77
1974,1210,18,4,1567,90.0,386.28,33328.92,29311.25,4017.67,0.1205,Medium,1436.3
1975,304,2,2,1328,53.0,342.35,17456.13,16624.3,831.83,0.0477,Low,688.34
1976,399,2,3,1570,13.0,829.68,9789.63,7017.4,2772.23,0.2832,High,996.18
1977,2162,27,3,2341,9.0,577.18,5073.95,4644.96,428.99,0.0845,Low,120.63
1978,809,15,3,771,41.0,654.29,26472.02,21625.64,4846.38,0.1831,Medium,353.74
1979,127,1,5,568,17.0,436.88,7028.8,6389.06,639.74,0.091,Low,398.09
1980,521,6,1,785,51.0,569.59,28239.88,26179.55,2060.33,0.073,Low,809.19
1981,299,2,5,623,47.0,447.24,20650.01,18779.31,1870.7,0.0906,Low,370.47
1982,2134,27,1,1643,30.0,651.1,19532.86,16126.92,3405.94,0.1744,Medium,0.0
1983,1046,18,3,215,42.0,626.64,25906.21,22442.0,3464.21,0.1337,Medium,412.82
1984,17,6,4,880,52.0,345.16,16430.65,15321.55,1109.1,0.0675,Low,1517.86
1985,1186,13,2,1791,68.0,403.62,24547.42,20494.92,4052.5,0.1651,Medium,2898.98
1986,2126,26,3,171,24.0,711.73,16182.42,12754.42,3428.0,0.2118,Medium,899.07
1987,2072,28,1,1486,17.0,625.97,10600.33,9263.94,1336.39,0.1261,Medium,41.13
1988,1679,25,5,177,22.0,473.27,9858.56,8376.47,1482.09,0.1503,Medium,553.46
1989,1598,23,3,2469,35.0,717.75,23972.42,19194.21,4778.21,0.1993,Medium,1149.0
1990,1750,29,1,1027,44.0,561.11,23823.45,22075.95,1747.5,0.0734,Low,865.28
1991,2040,23,3,1682,37.0,778.76,26826.14,19656.38,7169.76,0.2673,High,1988.14
1992,805,14,2,1942,121.0,308.21,35789.46,35444.26,345.2,0.0096,Low,1504.5
1993,1383,18,3,493,21.0,817.59,16853.55,11408.06,5445.49,0.3231,High,315.88
1994,1946,24,3,2452,10.0,677.25,6529.99,5004.95,1525.04,0.2335,High,242.52
1995,1693,23,1,2050,78.0,625.49,45460.58,44751.79,708.79,0.0156,Low,3327.47
1996,413,5,3,519,10.0,590.98,5598.7,5246.08,352.62,0.063,Low,311.07
1997,1079,11,1,2288,61.0,634.11,37457.11,32442.47,5014.64,0.1339,Medium,1223.89
1998,1152,15,1,1049,26.0,605.77,15175.53,13295.04,1880.49,0.1239,Medium,574.5
1999,849,15,1,2378,40.0,753.71,28911.27,21496.79,7414.48,0.2565,High,1237.09
2000,1485,28,2,2266,32.0,341.83,10882.32,9636.98,1245.34,0.1144,Medium,56.26
2001,1151,16,4,1279,39.0,346.69,12826.7,11763.79,1062.91,0.0829,Low,694.08
2002,299,5,4,1216,151.0,437.12,61200.2,47871.22,13328.98,0.2178,Medium,4805.01
2003,2060,22,2,2113,62.0,321.4,18949.47,18072.66,876.81,0.0463,Low,977.27
2004,529,8,2,2236,85.0,359.45,28720.26,25433.14,3287.12,0.1145,Medium,1833.18
2005,584,6,2,2340,74.0,350.17,25265.92,20728.17,4537.75,0.1796,Medium,646.36
2006,1137,15,2,892,94.0,321.17,28474.08,28102.94,371.14,0.013,Low,1715.75
2007,1467,23,2,2428,18.0,338.42,5826.74,5488.25,338.49,0.0581,Low,264.76
2008,2095,29,2,765,169.0,302.62,47368.84,47250.17,118.67,0.0025,Low,3774.76
2009,161,8,4,115,21.0,482.54,9515.45,6734.16,2781.29,0.2923,High,617.88
2010,326,10,1,2073,57.0,590.91,32229.24,31316.74,912.5,0.0283,Low,1452.91
2011,883,16,3,888,27.0,672.32,17661.12,14353.94,3307.18,0.1873,Medium,491.41
2012,92,4,4,2384,25.0,314.02,7424.71,7623.7,-198.99,-0.0268,Loss,425.82
2013,591,9,1,439,72.0,624.18,43999.31,39819.18,4180.13,0.095,Low,941.42
2014,1694,26,4,357,88.0,379.93,31411.9,28378.5,3033.4,0.0966,Low,2021.82
2015,1846,22,3,985,25.0,809.28,19262.84,13494.32,5768.52,0.2995,High,969.2
2016,62,4,4,1100,53.0,410.73,21561.74,16700.33,4861.41,0.2255,High,207.04
2017,2143,26,2,1857,71.0,333.93,21842.46,21423.18,419.28,0.0192,Low,1866.62
2018,68,9,2,516,29.0,343.85,9344.41,8174.72,1169.69,0.1252,Medium,627.11
2019,432,6,4,1499,35.0,339.07,11144.22,11085.7,58.52,0.0053,Low,723.1
2020,349,8,4,2434,35.0,409.71,13283.82,11391.29,1892.53,0.1425,Medium,1056.17
2021,302,9,2,1425,155.0,341.26,51432.69,46381.96,5050.73,0.0982,Low,1463.28
2022,690,5,3,276,69.0,601.51,38051.76,36399.06,1652.7,0.0434,Low,3452.57
2023,1305,15,3,1104,11.0,568.18,5808.08,5469.72,338.36,0.0583,Low,441.9
2024,300,7,1,1550,63.0,562.2,33653.69,31479.73,2173.96,0.0646,Low,1765.08
2025,422,6,2,896,54.0,325.0,16788.92,15361.99,1426.93,0.085,Low,761.21
2026,672,5,1,270,72.0,605.21,41201.99,38084.7,3117.29,0.0757,Low,2373.44
2027,31,1,3,166,18.0,601.67,10811.45,8918.9,1892.55,0.1751,Medium,18.57
2028,2099,30,3,1957,14.0,758.05,10612.63,7729.03,2883.6,0.2717,High,0.0
2029,181,9,4,2165,44.0,358.4,15362.55,12833.69,2528.86,0.1646,Medium,407.14
2030,1146,13,3,410,32.0,680.67,19090.48,17479.55,1610.93,0.0844,Low,2690.8
2031,1447,11,3,766,45.0,739.99,32709.29,24548.07,8161.22,0.2495,High,590.12
2032,1958,24,2,1977,17.0,311.51,5180.41,4633.38,547.03,0.1056,Medium,115.29
2033,470,3,2,329,75.0,352.55,26010.22,22477.38,3532.84,0.1358,Medium,430.88
2034,149,10,1,1225,40.0,633.84,25353.61,20239.69,5113.92,0.2017,Medium,0.0
2035,349,5,3,3,58.0,809.16,44518.55,32194.87,12323.68,0.2768,High,2412.46
2036,74,8,5,990,47.0,465.04,20470.17,18740.0,1730.17,0.0845,Low,1386.85
2037,1886,28,4,1010,44.0,344.79,15129.83,13483.28,1646.55,0.1088,Medium,41.08
2038,393,2,3,904,18.0,607.21,10047.05,9578.03,469.02,0.0467,Low,882.67
2039,1758,28,5,1368,28.0,468.26,13111.17,10947.07,2164.1,0.1651,Medium,0.0
2040,1683,29,4,1989,43.0,365.67,15015.02,13390.04,1624.98,0.1082,Medium,708.71
2041,219,10,5,654,4.0,508.13,1953.09,1633.44,319.65,0.1637,Medium,79.43
2042,316,7,5,968,24.0,486.46,11485.88,9267.22,2218.66,0.1932,Medium,189.19
2043,734,20,1,642,67.0,589.13,38536.27,36326.04,2210.23,0.0574,Low,935.38
2044,44,6,4,62,55.0,338.9,17955.79,16225.7,1730.09,0.0964,Low,683.51
2045,489,3,1,261,16.0,602.74,9375.87,8176.51,1199.36,0.1279,Medium,268.03
2046,830,20,2,1604,56.0,343.68,19246.14,16676.08,2570.06,0.1335,Medium,0.0
2047,1723,21,1,1703,78.0,599.76,44985.3,40430.18,4555.12,0.1013,Medium,1796.17
2048,628,1,4,1684,115.0,359.3,41319.42,35945.75,5373.67,0.1301,Medium,0.0
2049,2103,21,1,1105,17.0,717.08,11744.62,8914.6,2830.02,0.241,High,445.67
2050,1516,23,1,1788,97.0,660.8,60338.83,53802.41,6536.42,0.1083,Medium,3758.69
2051,866,16,5,122,24.0,439.84,9898.82,8807.9,1090.92,0.1102,Medium,657.38
2052,1052,20,1,186,85.0,557.26,46976.74,43068.67,3908.07,0.0832,Low,390.48
2053,1965,28,3,1494,16.0,781.96,12147.33,8780.01,3367.32,0.2772,High,364.02
2054,1979,21,5,2233,19.0,481.48,9012.6,7887.47,1125.13,0.1248,Medium,135.53
2055,2122,23,3,1673,53.0,782.88,38700.58,26955.7,11744.88,0.3035,High,2792.23
2056,2164,30,3,1176,14.0,823.37,11202.04,7799.51,3402.53,0.3037,High,325.15
2057,495,5,2,522,126.0,327.82,39529.68,37035.94,2493.74,0.0631,Low,1775.31
2058,1771,29,3,421,11.0,727.69,7470.49,5996.48,1474.01,0.1973,Medium,534.09
2059,1238,13,4,2120,90.0,394.5,35098.05,27092.73,8005.32,0.2281,High,407.21
2060,1002,13,3,1254,10.0,591.62,5514.99,4962.23,552.76,0.1002,Medium,401.25
2061,1633,25,1,1249,78.0,686.34,53154.52,43096.22,10058.3,0.1892,Medium,380.32
2062,933,18,4,1506,48.0,379.82,17750.01,14970.87,2779.14,0.1566,Medium,481.17
2063,1140,11,2,529,55.0,367.65,19533.18,16318.91,3214.27,0.1646,Medium,687.42
2064,1021,12,2,1182,69.0,332.45,22565.21,18884.96,3680.25,0.1631,Medium,373.84
2065,431,3,3,1452,7.0,768.73,5361.58,3885.67,1475.91,0.2753,High,19.52
2066,197,8,1,1806,115.0,634.31,68185.55,61986.82,6198.73,0.0909,Low,4760.47
2067,1606,23,4,203,71.0,341.35,22563.6,20785.53,1778.07,0.0788,Low,1672.12
2068,2127,26,5,2465,26.0,575.28,14090.58,10168.92,3921.66,0.2783,High,866.8
2069,2143,26,2,1085,106.0,330.37,33112.34,32574.65,537.69,0.0162,Low,1906.75
2070,1639,29,3,1449,52.0,601.38,28480.92,27610.08,870.84,0.0306,Low,2790.94
2071,232,2,5,603,8.0,436.56,3162.21,2910.13,252.08,0.0797,Low,330.29
2072,1640,29,2,1963,57.0,320.63,17223.04,15764.87,1458.17,0.0847,Low,1052.93
2073,91,1,2,2478,73.0,352.41,24062.37,21847.19,2215.18,0.0921,Low,1663.86
2074,1386,13,2,1203,54.0,304.81,16101.74,15081.15,1020.59,0.0634,Low,357.88
2075,1816,27,5,2024,10.0,543.26,5432.59,3669.98,1762.61,0.3245,High,0.0
2076,1404,14,4,1738,144.0,408.03,54018.4,45137.84,8880.56,0.1644,Medium,4737.63
2077,1051,16,1,1151,51.0,649.92,32949.59,28144.76,4804.83,0.1458,Medium,196.32
2078,1713,26,4,919,73.0,340.95,23805.85,23681.01,124.84,0.0052,Low,1083.32
2079,1887,22,5,1131,11.0,528.84,5395.61,4443.19,952.42,0.1765,Medium,421.6
2080,2136,21,5,2117,18.0,507.52,8796.34,6941.98,1854.36,0.2108,Medium,339.07
2081,394,2,2,2049,67.0,366.61,22582.62,20417.76,2164.86,0.0959,Low,1979.97
2082,759,13,5,2485,28.0,514.33,13863.42,10911.81,2951.61,0.2129,Medium,537.7
2083,865,15,3,129,14.0,947.6,13020.19,7694.52,5325.67,0.409,High,246.22
2084,137,8,2,1813,160.0,361.49,52391.99,48050.8,4341.19,0.0829,Low,5446.81
2085,1087,11,3,1287,29.0,592.28,17048.2,15823.48,1224.72,0.0718,Low,128.06
2086,1904,25,1,2307,43.0,662.26,27179.58,23877.73,3301.85,0.1215,Medium,1297.69
2087,1803,27,2,547,38.0,347.27,13196.36,10367.63,2828.73,0.2144,Medium,0.0
2088,1659,29,5,2239,25.0,660.11,15341.3,9571.66,5769.64,0.3761,High,1161.56
2089,1376,11,1,2216,38.0,662.89,23268.77,20394.48,2874.29,0.1235,Medium,1921.11
2090,1667,21,4,1411,32.0,431.4,13642.46,9670.87,3971.59,0.2911,High,162.38
2091,1370,18,4,740,39.0,385.74,14414.5,12613.53,1800.97,0.1249,Medium,629.28
2092,1010,14,3,45,45.0,584.12,24673.2,24482.7,190.5,0.0077,Low,1612.05
2093,718,7,2,553,75.0,352.19,25722.93,22757.28,2965.65,0.1153,Medium,691.67
2094,1365,16,1,889,56.0,639.18,33697.4,30134.24,3563.16,0.1057,Medium,2096.92
2095,1167,11,4,1265,85.0,363.17,29048.42,25937.94,3110.48,0.1071,Medium,1821.23
