fact_incident_id,sk_date,sk_incident,sk_driver,sk_vehicle,sk_route,incident_cost_amount,severity_score,severity_band,resolution_hours,accident_flag
1372,1932,1,54,12,11,894.2,1.42,Low,4.71,0
1373,1195,1,26,7,8,256.21,1.13,Low,5.58,0
1374,1233,1,36,5,7,529.54,0.72,Low,29.97,0
1375,1342,1,30,7,6,553.98,1.13,Low,19.53,0
1376,1292,1,27,5,8,484.03,1.31,Low,12.74,0
1377,1547,1,41,9,12,796.43,1.12,Low,31.58,0
1378,1210,2,23,5,5,9417.47,4.22,High,146.77,1
1379,343,3,11,2,4,3514.48,3.88,Medium,51.85,0
1380,1059,1,36,7,7,973.34,1.47,Low,7.74,0
1381,1234,5,34,6,7,793.98,0.72,Low,26.61,0
1382,996,1,29,6,7,733.22,0.87,Low,7.99,0
1383,1154,3,32,7,6,9684.79,4.03,High,113.35,0
1384,2146,2,41,10,9,10716.45,4.19,High,141.44,1
1385,1304,3,23,7,8,3858.91,2.96,Medium,33.66,0
1386,1362,5,25,5,7,760.37,1.24,Low,5.37,0
1387,79,1,17,1,3,395.76,1.05,Low,6.95,0
1388,1643,1,46,9,11,302.22,1.04,Low,34.28,0
1389,536,1,15,3,2,213.77,1.34,Low,10.68,0
1390,1684,1,44,9,9,336.47,1.22,Low,5.28,0
1391,721,5,12,2,4,1060.63,1.25,Low,11.44,0
1392,641,4,13,2,4,2651.32,2.42,Medium,43.36,0
1393,1061,1,30,6,6,968.45,1.04,Low,14.31,0
1394,1061,1,29,6,5,646.5,1.39,Low,12.34,0
1395,975,4,26,7,6,2501.83,2.69,Medium,46.1,0
1396,2043,1,47,10,11,327.66,0.63,Low,23.55,0
1397,1469,5,38,9,10,385.36,1.16,Low,28.46,0
1398,1057,3,30,5,8,1751.43,2.46,Medium,36.66,0
1399,1466,4,51,11,11,3404.45,2.67,Medium,48.75,0
1400,324,1,17,1,4,490.93,1.46,Low,5.69,0
1401,1229,1,36,7,7,418.96,0.96,Low,17.16,0
1402,102,3,15,2,2,2271.41,2.09,Medium,26.54,0
1403,1385,1,28,6,5,895.16,1.38,Low,6.9,0
1404,1460,2,31,5,6,7602.71,3.82,High,123.35,1
1405,1148,5,35,7,5,312.85,0.73,Low,20.94,0
1406,210,4,8,4,2,1678.47,2.63,Medium,25.34,0
1407,1821,1,51,9,10,1254.36,0.86,Low,6.41,0
1408,1804,5,45,9,11,361.05,1.1,Low,10.13,0
1409,544,3,18,3,4,2323.69,2.64,Medium,20.49,0
1410,314,1,16,1,1,320.01,1.06,Low,26.83,0
1411,572,1,13,2,2,286.44,0.78,Low,27.72,0
1412,1817,2,44,10,11,15683.94,4.48,High,56.75,1
1413,389,1,16,1,2,215.93,1.26,Low,9.12,0
1414,194,5,17,2,4,865.94,1.32,Low,27.84,0
1415,937,1,31,6,8,881.31,0.99,Low,23.24,0
1416,625,2,10,2,2,5241.55,4.28,High,131.53,1
1417,2022,3,38,9,12,5884.95,3.77,High,109.56,0
1418,2076,1,40,12,9,512.15,0.99,Low,18.12,0
1419,1276,1,33,6,7,340.01,0.98,Low,22.67,0
1420,2128,4,37,11,10,684.52,2.71,Medium,16.83,0
1421,1006,1,28,6,8,673.51,1.06,Low,23.17,0
1422,1564,1,37,10,12,1094.21,1.24,Low,1.99,0
1423,1212,1,22,6,8,723.64,0.67,Low,11.64,0
1424,775,3,22,7,5,2387.32,4.03,Medium,29.45,0
1425,676,4,9,3,1,1983.75,2.11,Medium,23.22,0
1426,1157,1,22,5,6,703.5,1.04,Low,9.41,0
1427,978,4,34,7,8,791.92,2.35,Medium,71.61,0
1428,65,3,4,1,3,1861.33,2.42,Medium,42.61,0
1429,828,3,22,7,5,2381.59,2.72,Medium,68.66,0
1430,1017,5,23,5,8,702.97,0.84,Low,20.98,0
1431,2175,1,50,12,9,11693.19,4.37,High,75.36,0
1432,2046,2,50,9,12,16445.62,3.79,High,102.84,1
1433,141,4,8,1,2,3410.17,2.72,Medium,30.08,0
1434,54,3,13,3,4,2356.27,3.93,Medium,32.47,0
1435,528,3,5,2,2,4670.91,2.42,Medium,44.4,0
1436,116,1,1,1,4,1015.72,0.62,Low,20.44,0
1437,1529,1,45,10,12,11927.27,4.78,High,92.09,0
1438,481,1,3,3,3,696.61,0.76,Low,8.91,0
1439,2111,1,43,9,12,6865.74,4.71,High,109.63,0
1440,955,3,28,7,8,16503.64,3.06,High,212.19,0
1441,1979,5,37,10,9,451.28,0.68,Low,10.67,0
1442,882,2,25,5,8,13823.89,3.72,High,148.17,1
1443,1621,1,44,9,9,10879.07,3.88,High,192.28,0
1444,1832,2,38,10,10,10122.15,4.58,High,175.62,1
1445,1519,1,44,10,9,559.84,0.79,Low,9.99,0
1446,988,3,32,5,8,1844.99,2.13,Medium,44.29,0
1447,907,1,25,5,8,488.01,0.87,Low,8.14,0
1448,269,1,14,1,3,470.76,1.17,Low,14.96,0
1449,1051,4,22,5,7,2642.57,2.5,Medium,27.94,0
1450,984,4,30,8,5,2173.79,2.65,Medium,59.12,0
1451,2156,4,52,10,10,1848.22,2.76,Medium,34.23,0
1452,759,2,29,7,8,7911.22,4.0,High,113.82,1
1453,792,4,32,7,8,4878.64,2.54,Medium,52.26,0
1454,410,1,11,3,4,585.75,1.44,Low,16.5,0
1455,1970,1,37,10,9,442.84,0.81,Low,6.54,0
1456,1133,1,25,7,5,760.2,1.4,Low,31.16,0
1457,453,3,14,2,4,2524.62,2.46,Medium,35.43,0
1458,327,3,8,4,2,1492.59,3.94,Medium,37.22,0
1459,1700,2,46,9,10,9504.15,4.37,High,89.06,1
1460,1929,1,50,11,9,4150.14,4.15,High,74.4,0
1461,217,3,12,1,3,6409.5,4.16,High,78.25,0
1462,1076,5,27,5,7,807.34,1.42,Low,16.62,0
1463,142,5,14,1,3,631.31,1.31,Low,5.27,0
1464,1991,2,51,9,12,17143.54,4.11,High,153.65,1
1465,1413,1,25,5,5,1081.17,0.69,Low,22.91,0
1466,397,4,4,2,1,3414.67,2.88,Medium,71.83,0
1467,423,3,11,1,4,4110.9,2.85,Medium,53.79,0
1468,1663,5,47,11,10,224.02,1.23,Low,22.99,0
1469,467,2,4,1,2,9964.48,4.42,High,151.19,1
1470,395,5,11,1,3,997.05,1.13,Low,7.92,0
1471,1023,4,21,6,8,1518.43,2.68,Medium,79.67,0
1472,2105,2,49,10,9,14381.91,4.07,High,92.55,1
1473,513,1,2,2,4,571.64,0.95,Low,11.5,0
1474,478,1,15,2,4,571.47,1.0,Low,13.08,0
1475,1103,4,28,6,8,1727.94,2.63,Medium,79.12,0
1476,942,1,32,5,6,575.43,1.07,Low,5.61,0
1477,294,5,13,3,1,315.11,0.65,Low,13.5,0
1478,1965,3,44,9,11,4036.61,2.79,Medium,52.95,0
1479,382,5,17,3,1,1022.03,1.27,Low,17.34,0
1480,738,3,33,7,8,2075.85,2.46,Medium,58.42,0
1481,1539,1,51,10,9,314.46,1.35,Low,6.57,0
1482,310,1,14,2,2,552.09,0.89,Low,5.63,0
1483,2103,5,41,10,10,479.7,1.23,Low,11.9,0
1484,440,3,13,3,3,4341.7,2.41,Medium,36.76,0
1485,1669,1,42,11,11,890.53,0.95,Low,27.21,0
1486,2122,5,39,10,9,403.47,1.27,Low,26.15,0
1487,293,1,3,2,4,225.96,0.76,Low,3.37,0
1488,457,1,16,3,1,614.22,1.07,Low,13.55,0
1489,2115,1,54,9,9,9562.27,4.62,High,51.26,0
1490,1494,5,54,11,9,694.22,1.42,Low,8.58,0
1491,669,1,18,2,4,17889.19,3.72,High,139.39,0
1492,1256,1,25,5,7,307.48,0.66,Low,25.75,0
1493,586,1,7,1,4,7377.9,4.36,High,63.24,0
1494,928,5,23,5,7,990.21,1.07,Low,5.13,0
1495,2076,1,44,10,11,845.51,0.93,Low,5.46,0
1496,456,2,7,4,3,9994.52,4.05,High,211.49,1
1497,1168,3,23,5,7,1678.94,2.74,Medium,29.87,0
1498,1076,1,31,6,5,284.31,1.26,Low,14.89,0
1499,551,1,9,2,3,651.53,1.21,Low,30.78,0
1500,298,1,6,1,1,300.72,0.81,Low,18.4,0
1501,488,1,11,2,3,1075.07,1.37,Low,8.65,0
1502,1384,1,30,6,8,222.94,0.72,Low,14.57,0
1503,497,5,6,1,2,608.48,1.46,Low,16.7,0
1504,1798,1,52,11,11,951.03,1.43,Low,30.87,0
1505,2087,1,52,10,12,203.07,1.18,Low,10.94,0
1506,607,1,7,4,4,9085.97,3.5,High,73.0,0
1507,1897,4,53,9,10,3164.51,2.14,Medium,34.79,0
1508,1199,5,27,6,6,1039.4,0.96,Low,6.18,0
1509,786,2,26,6,8,7344.71,4.36,High,129.86,1
1510,2024,2,45,9,12,8001.47,4.59,High,41.92,1
1511,1284,3,31,6,7,1141.8,2.25,Medium,38.43,0
1512,1531,1,38,9,9,506.81,0.74,Low,5.38,0
1513,1180,4,22,8,8,1662.02,2.39,Medium,32.5,0
1514,1439,1,20,7,8,709.45,0.91,Low,17.43,0
1515,495,1,6,2,1,964.5,1.01,Low,22.99,0
1516,1300,4,20,5,6,2375.38,2.34,Medium,25.88,0
1517,130,3,14,1,2,3801.38,2.96,Medium,51.99,0
1518,801,4,23,7,7,2670.88,2.59,Medium,63.85,0
1519,1205,1,23,6,8,867.1,1.31,Low,11.45,0
1520,894,2,19,5,7,6587.09,4.14,High,227.0,1
1521,1089,3,22,6,8,1686.83,4.18,Medium,34.11,0
1522,343,1,11,3,4,323.48,1.1,Low,26.79,0
1523,1329,3,28,5,5,2372.22,2.29,Medium,70.64,0
1524,1318,4,31,8,8,1275.65,2.46,Medium,42.96,0
1525,806,5,31,6,8,183.46,1.21,Low,24.86,0
1526,1664,1,42,9,10,819.53,0.98,Low,8.72,0
1527,233,1,4,1,1,552.41,1.42,Low,19.49,0
1528,1891,1,43,10,12,15039.49,3.99,High,73.13,0
1529,2101,4,54,9,12,3300.58,2.08,Medium,74.68,0
1530,1027,5,31,6,7,426.52,0.85,Low,7.17,0
1531,734,1,33,5,7,1211.6,1.41,Low,17.11,0
1532,1071,3,33,6,5,8228.26,3.4,High,51.72,0
1533,2155,1,47,11,10,692.78,1.4,Low,10.95,0
1534,707,5,16,1,1,744.33,0.68,Low,13.97,0
1535,2065,5,42,9,10,223.46,1.46,Low,6.67,0
1536,293,3,2,1,2,5278.57,3.44,Medium,37.3,0
1537,2191,1,46,11,10,1252.85,0.76,Low,10.03,0
1538,1495,1,54,9,10,694.15,0.92,Low,25.19,0
1539,839,2,21,6,8,5909.27,4.13,High,94.21,1
1540,1294,3,31,7,8,2117.22,2.48,Medium,29.51,0
1541,1174,2,33,6,7,14548.73,4.01,High,148.54,1
1542,942,5,33,6,8,851.77,0.76,Low,4.0,0
1543,1201,1,25,5,8,345.95,0.79,Low,28.04,0
1544,450,1,4,1,3,427.51,0.8,Low,15.4,0
1545,1893,5,47,10,12,783.86,1.18,Low,20.77,0
1546,1218,4,23,8,8,1439.0,2.66,Medium,37.23,0
1547,1316,1,31,5,5,294.88,1.22,Low,23.97,0
1548,2153,1,43,9,9,565.47,0.83,Low,16.43,0
1549,930,2,36,6,5,8883.24,4.49,High,203.94,1
1550,554,5,13,3,4,377.09,1.04,Low,13.13,0
1551,2096,4,50,9,9,1778.69,2.02,Medium,32.2,0
1552,130,1,7,1,4,884.7,0.79,Low,7.25,0
1553,823,5,19,6,5,320.87,1.3,Low,9.91,0
1554,272,5,1,3,3,542.66,0.66,Low,14.86,0
1555,1672,1,39,9,10,786.77,1.06,Low,7.52,0
1556,378,4,6,1,3,2436.7,2.71,Medium,31.66,0
1557,1042,5,31,5,5,536.55,0.85,Low,16.06,0
1558,1713,1,45,10,12,8359.86,4.36,High,88.47,0
1559,1239,2,23,7,6,9225.44,4.13,High,73.03,1
1560,1971,1,54,10,11,10338.91,4.05,High,149.42,0
1561,696,1,14,2,2,579.97,1.32,Low,17.06,0
1562,2154,1,54,9,9,525.24,1.36,Low,29.9,0
1563,1290,3,35,6,5,1437.19,2.4,Medium,75.21,0
1564,2125,1,49,12,9,623.96,0.9,Low,13.75,0
1565,2039,1,47,10,10,722.29,0.82,Low,6.27,0
1566,695,5,13,2,4,1258.62,0.86,Low,13.33,0
1567,254,1,3,2,4,321.87,1.34,Low,12.43,0
1568,1235,2,31,8,8,11077.24,3.92,High,81.13,1
1569,250,3,8,1,4,2882.82,2.73,Medium,49.53,0
1570,1979,2,37,9,12,11090.2,4.19,High,124.17,1
1571,1285,1,26,6,7,975.34,0.63,Low,21.14,0
1572,1274,1,22,5,8,435.23,0.97,Low,11.85,0
1573,1906,1,52,11,11,8100.71,4.62,High,100.0,0
1574,2044,3,39,9,11,3640.56,3.26,Medium,58.34,0
1575,1825,4,47,9,9,3787.03,2.87,Medium,66.2,0
1576,443,2,14,2,2,5261.62,4.1,High,51.65,1
1577,321,1,8,1,4,465.59,1.2,Low,21.52,0
1578,1379,5,22,7,5,1010.39,0.64,Low,15.17,0
1579,1540,1,39,10,12,5158.96,4.2,High,145.43,0
1580,160,1,17,2,4,323.75,1.41,Low,21.21,0
1581,1479,1,38,10,10,897.24,0.95,Low,14.46,0
1582,821,4,33,7,7,2383.52,2.1,Medium,37.59,0
1583,675,3,18,1,1,4480.19,2.76,Medium,28.0,0
1584,1184,3,36,6,7,3952.03,2.25,Medium,13.12,0
1585,295,1,2,1,4,491.73,1.26,Low,12.7,0
1586,1154,5,36,6,7,438.46,0.84,Low,10.93,0
1587,735,4,26,6,7,1803.17,2.31,Medium,73.35,0
1588,1735,2,38,10,12,18440.18,4.53,High,155.96,1
1589,1620,1,42,9,9,148.55,1.09,Low,32.28,0
1590,1855,1,42,9,12,771.35,1.09,Low,18.86,0
1591,700,2,14,1,3,8900.07,4.44,High,163.66,1
1592,197,1,1,2,4,246.31,1.13,Low,7.08,0
1593,1997,3,52,11,10,1822.6,3.12,Medium,54.14,0
1594,1436,3,36,6,8,2825.6,2.66,Medium,58.81,0
1595,1343,1,27,5,7,782.5,0.72,Low,14.71,0
1596,1733,4,46,9,10,2147.5,2.73,Medium,44.32,0
1597,1428,4,25,5,8,2517.92,2.05,Medium,87.64,0
1598,787,5,29,5,7,499.31,1.08,Low,13.59,0
1599,826,1,34,6,7,655.69,0.92,Low,18.38,0
1600,1784,1,42,10,10,290.98,1.2,Low,6.43,0
1601,1147,5,30,5,7,432.16,1.11,Low,16.52,0
1602,118,5,17,4,1,859.48,1.28,Low,20.22,0
1603,1641,3,48,9,9,5889.28,2.53,High,135.83,0
1604,94,5,16,3,2,753.98,1.14,Low,9.37,0
1605,1190,1,31,5,8,1116.83,1.03,Low,7.77,0
1606,1103,2,35,7,5,19234.47,3.91,High,79.08,1
1607,554,4,16,1,2,3801.49,2.33,Medium,29.86,0
1608,236,1,11,2,1,7298.63,4.09,High,50.06,0
1609,474,4,3,1,2,2855.99,2.08,Medium,78.06,0
1610,1912,4,42,11,12,755.35,2.5,Medium,44.44,0
1611,1331,1,22,8,5,283.37,0.62,Low,22.33,0
1612,994,4,34,5,8,1694.23,2.73,Medium,28.32,0
1613,59,4,14,3,4,1941.77,2.46,Medium,59.8,0
1614,11,1,2,2,4,9768.67,3.5,High,104.93,0
1615,264,2,8,2,2,5993.37,4.09,High,202.7,1
1616,973,1,29,6,6,606.43,1.44,Low,7.66,0
1617,1121,3,20,5,8,2930.95,2.51,Medium,60.21,0
1618,407,3,10,1,4,2511.56,2.64,Medium,41.26,0
1619,1558,1,50,10,11,633.46,0.75,Low,5.69,0
1620,1875,1,48,12,12,346.56,0.8,Low,14.33,0
1621,1212,1,26,6,6,886.12,1.42,Low,6.82,0
1622,1079,3,32,7,7,2095.75,2.24,Medium,36.24,0
1623,327,1,12,3,3,897.77,0.88,Low,3.35,0
1624,1617,1,37,9,11,686.45,1.19,Low,24.3,0
1625,976,1,26,5,7,546.34,1.2,Low,10.17,0
1626,522,3,14,2,1,1687.66,2.1,Medium,68.75,0
1627,1839,1,54,11,10,273.76,1.26,Low,14.17,0
1628,1193,3,31,6,5,2152.33,2.46,Medium,48.78,0
1629,1254,3,33,6,7,5757.92,4.23,High,206.57,0
1630,1430,3,28,6,6,1406.25,2.36,Medium,46.64,0
1631,1351,5,35,6,7,610.24,0.75,Low,16.57,0
1632,64,1,4,2,1,863.17,1.36,Low,23.51,0
1633,532,4,16,1,4,4587.04,2.09,Medium,60.52,0
1634,1081,1,19,7,8,887.72,0.94,Low,16.49,0
1635,615,2,6,2,4,5285.77,4.46,High,95.92,1
1636,1242,3,22,6,5,3085.4,2.37,Medium,79.27,0
1637,1095,4,21,6,7,3512.46,2.51,Medium,90.02,0
1638,2093,1,40,10,9,466.49,1.14,Low,7.99,0
1639,277,2,2,4,4,7835.94,3.9,High,134.27,1
1640,1100,3,32,7,6,3276.93,2.72,Medium,31.5,0
1641,2190,1,47,10,10,386.48,1.47,Low,15.58,0
1642,573,1,14,3,2,352.67,1.43,Low,15.83,0
1643,1916,1,47,10,12,15453.27,3.99,High,69.58,0
1644,1142,3,32,6,7,2373.04,2.04,Medium,67.46,0
1645,210,5,16,3,1,966.22,1.31,Low,9.2,0
1646,1936,1,46,11,11,989.23,1.22,Low,8.71,0
1647,459,3,3,2,3,3048.19,2.58,Medium,39.42,0
1648,813,5,28,6,8,326.38,0.68,Low,12.46,0
1649,1321,3,26,6,6,6588.0,4.36,High,163.33,0
1650,1750,5,41,9,11,771.79,1.13,Low,22.9,0
1651,505,1,3,2,1,612.75,0.92,Low,18.06,0
1652,1280,5,34,6,7,664.04,0.76,Low,19.34,0
1653,616,1,12,2,1,11908.3,4.28,High,141.3,0
1654,223,5,6,2,4,934.31,0.62,Low,29.95,0
1655,301,1,17,1,4,414.57,1.04,Low,12.53,0
1656,188,1,13,4,4,130.88,1.35,Low,5.27,0
1657,4,3,13,2,1,4112.84,2.4,Medium,45.19,0
1658,82,1,1,3,2,342.46,0.62,Low,19.43,0
1659,131,5,9,1,1,281.88,0.75,Low,16.78,0
1660,481,1,13,3,2,292.98,0.77,Low,13.31,0
1661,813,1,22,5,6,337.4,1.45,Low,2.36,0
1662,1860,1,41,9,11,15897.96,4.58,High,106.29,0
1663,1994,1,40,9,9,693.9,1.33,Low,32.75,0
1664,366,1,17,1,1,528.36,1.01,Low,17.57,0
1665,1470,1,46,10,11,680.35,0.7,Low,24.35,0
1666,1787,1,42,10,12,11413.99,4.79,High,63.17,0
1667,1087,4,25,6,8,3116.66,2.3,Medium,47.85,0
1668,98,5,7,1,1,1186.37,1.46,Low,11.19,0
1669,754,2,24,6,5,7340.99,4.16,High,61.4,1
1670,523,1,16,2,1,936.88,1.5,Low,26.07,0
1671,1429,1,22,8,6,525.56,1.11,Low,9.76,0
1672,797,1,28,6,6,584.29,1.25,Low,18.32,0
1673,443,4,6,3,4,1315.71,2.19,Medium,34.92,0
1674,1308,1,33,7,8,138.17,1.47,Low,12.72,0
1675,1020,5,28,5,7,284.99,1.38,Low,13.45,0
1676,765,1,25,5,8,148.52,1.47,Low,12.97,0
1677,1519,2,51,9,10,10547.5,4.3,High,117.03,1
1678,844,3,34,5,7,1752.32,3.28,Medium,37.18,0
1679,1831,1,46,11,12,18106.36,4.22,High,74.34,0
1680,1105,2,20,6,8,7379.15,3.85,High,124.0,1
1681,462,1,17,1,4,313.64,1.48,Low,8.68,0
1682,389,5,2,1,4,434.01,0.98,Low,18.83,0
1683,2036,1,51,10,11,614.66,0.83,Low,17.28,0
1684,1447,1,33,5,5,356.24,1.06,Low,22.39,0
1685,868,3,20,5,6,1019.28,2.81,Medium,44.99,0
1686,629,1,13,3,4,557.04,0.89,Low,26.26,0
1687,1212,4,33,6,7,2358.97,2.05,Medium,45.6,0
1688,1530,2,43,9,10,11546.98,4.05,High,61.47,1
1689,1352,2,28,6,5,8624.92,4.39,High,57.36,1
1690,2005,1,51,11,10,1107.37,1.46,Low,7.6,0
1691,449,1,14,1,2,361.1,1.47,Low,28.17,0
1692,624,1,12,2,1,1246.05,1.15,Low,4.01,0
1693,1823,4,47,10,10,923.58,2.2,Medium,37.76,0
1694,1429,4,32,5,5,1664.41,2.54,Medium,59.6,0
1695,818,5,31,7,8,1072.64,1.4,Low,19.99,0
1696,737,3,34,7,8,3582.86,2.01,Medium,76.24,0
1697,581,4,15,4,2,2417.16,2.64,Medium,53.09,0
1698,867,5,35,7,7,1018.74,1.35,Low,14.46,0
1699,1306,1,24,5,7,1163.45,0.82,Low,15.56,0
1700,475,4,1,3,4,3862.46,2.79,Medium,43.09,0
1701,882,3,30,7,8,879.48,2.79,Medium,13.72,0
1702,1322,5,34,6,8,818.81,0.8,Low,21.17,0
1703,2188,1,43,10,9,605.62,1.23,Low,6.05,0
1704,1833,1,43,11,12,13249.35,4.66,High,179.27,0
1705,1670,1,44,11,12,535.87,1.07,Low,4.09,0
1706,1831,2,49,10,10,5151.23,4.15,High,118.08,1
1707,794,4,35,5,8,2415.89,2.23,Medium,72.13,0
1708,162,1,12,2,2,376.31,1.02,Low,11.12,0
1709,960,4,22,5,6,2425.86,2.23,Medium,51.52,0
1710,645,1,4,2,3,462.7,1.16,Low,7.1,0
1711,1510,5,52,10,11,876.42,0.93,Low,25.22,0
1712,1419,4,36,6,6,3762.97,2.27,Medium,67.53,0
1713,297,1,1,3,4,916.64,1.02,Low,12.02,0
1714,1301,4,28,5,5,3075.83,2.01,Medium,8.64,0
1715,104,5,18,1,4,441.93,1.03,Low,11.77,0
1716,1784,2,39,11,12,5574.79,4.54,High,160.76,1
1717,1831,3,52,10,12,1450.07,2.28,Medium,19.79,0
1718,1188,1,30,5,5,838.89,1.16,Low,20.29,0
1719,1144,5,29,5,7,797.95,1.23,Low,18.01,0
1720,483,3,14,1,4,3085.97,2.58,Medium,65.86,0
1721,146,1,14,2,4,863.77,0.63,Low,13.15,0
1722,1473,5,46,12,9,169.1,0.65,Low,16.64,0
1723,1121,1,22,6,8,618.9,1.34,Low,6.63,0
1724,1363,4,21,5,7,1139.44,2.65,Medium,38.48,0
1725,208,3,11,1,3,2431.65,2.47,Medium,21.6,0
1726,2118,5,42,12,10,380.97,1.01,Low,15.52,0
1727,1725,5,37,10,12,293.48,0.84,Low,20.13,0
1728,1437,3,28,6,6,4588.56,2.85,Medium,18.43,0
1729,84,2,8,1,1,3786.86,4.17,High,195.94,1
1730,681,1,11,2,2,399.87,1.17,Low,11.89,0
1731,1791,2,51,10,9,12725.11,3.98,High,76.18,1
1732,1595,1,41,9,10,260.76,0.93,Low,13.21,0
1733,1225,5,32,5,7,1013.95,1.04,Low,14.33,0
1734,725,4,4,4,3,1702.04,2.04,Medium,64.63,0
1735,1206,4,24,7,5,1157.1,2.87,Medium,70.41,0
1736,450,3,16,2,4,4114.96,4.29,Medium,65.79,0
1737,1079,1,36,5,8,464.5,0.92,Low,11.25,0
1738,332,1,4,2,1,611.91,0.82,Low,21.27,0
1739,1533,5,47,9,10,422.75,0.65,Low,7.59,0
1740,1091,2,35,7,7,2842.16,4.29,High,225.75,1
1741,1557,1,54,10,12,11574.55,3.93,High,78.8,0
1742,1536,1,49,11,12,405.66,0.9,Low,1.35,0
1743,447,2,6,2,4,8960.81,4.2,High,191.28,1
1744,1572,3,49,9,10,2407.15,2.87,Medium,22.52,0
1745,1959,3,43,9,12,4598.26,2.46,Medium,49.3,0
1746,2067,1,49,10,12,13132.41,4.24,High,154.24,0
1747,801,3,36,6,8,2618.34,2.43,Medium,46.6,0
1748,1950,1,49,10,11,192.72,1.37,Low,26.16,0
1749,615,5,3,2,4,1047.36,1.29,Low,8.58,0
1750,2151,1,47,12,12,4534.88,4.16,High,67.86,0
1751,2074,4,37,9,10,2012.63,2.6,Medium,61.34,0
1752,955,2,30,5,8,16305.0,4.24,High,117.62,1
1753,1916,3,37,10,12,12938.94,3.06,High,127.33,0
1754,1536,1,43,11,12,579.43,0.7,Low,30.21,0
1755,1124,4,28,5,6,4193.35,2.82,Medium,39.89,0
1756,1422,1,27,5,7,386.7,1.44,Low,6.5,0
1757,1366,3,28,8,8,3070.17,2.48,Medium,33.07,0
1758,1705,5,49,9,9,213.74,1.38,Low,8.13,0
1759,1190,4,30,6,8,2432.66,2.56,Medium,61.71,0
1760,1197,3,22,5,7,3491.85,2.52,Medium,56.31,0
1761,723,1,13,1,1,128.6,1.25,Low,9.43,0
1762,1972,5,47,10,9,490.03,1.03,Low,9.09,0
1763,1174,4,36,7,7,3234.11,2.35,Medium,31.0,0
1764,1572,1,49,9,10,353.16,0.64,Low,18.97,0
1765,1697,1,38,10,11,9390.13,4.15,High,99.75,0
1766,105,2,14,2,4,4780.3,4.26,High,210.43,1
1767,36,2,13,4,4,13728.38,4.39,High,62.88,1
1768,2001,1,50,9,10,379.25,1.1,Low,14.67,0
1769,776,1,23,5,6,618.02,0.74,Low,12.0,0
1770,278,1,13,1,2,337.0,0.84,Low,15.02,0
1771,557,3,17,1,1,876.74,3.07,Medium,29.4,0
1772,1288,5,22,5,6,542.99,0.89,Low,12.62,0
1773,277,1,8,4,4,590.11,0.65,Low,27.82,0
1774,1697,1,51,12,11,880.35,0.84,Low,6.22,0
1775,1000,3,33,7,7,2128.7,2.29,Medium,25.31,0
1776,1414,5,26,7,6,124.84,1.22,Low,22.19,0
1777,1335,4,35,8,5,2927.55,2.17,Medium,74.95,0
1778,1681,1,43,11,12,665.59,0.69,Low,4.78,0
1779,1841,3,43,12,9,4128.83,2.82,Medium,45.07,0
1780,812,5,23,5,7,924.37,1.05,Low,13.66,0
1781,1019,3,33,6,8,3367.49,2.44,Medium,21.68,0
1782,1964,2,39,12,11,6963.53,3.94,High,103.12,1
1783,1430,1,29,5,8,1102.45,0.91,Low,22.37,0
1784,1490,1,45,12,12,8587.13,3.98,High,89.1,0
1785,1208,1,27,6,6,137.65,1.15,Low,21.8,0
1786,847,2,36,6,8,12667.85,4.34,High,130.52,1
1787,35,1,2,1,2,340.81,0.68,Low,11.75,0
1788,863,4,27,5,7,3198.24,2.42,Medium,18.99,0
1789,1046,3,23,5,6,999.53,2.1,Medium,48.39,0
1790,1347,1,27,6,7,731.2,0.62,Low,8.57,0
1791,1630,5,37,9,10,268.01,0.93,Low,23.35,0
1792,522,3,14,1,2,2988.98,4.14,Medium,69.64,0
1793,682,1,18,2,1,211.16,0.7,Low,8.6,0
1794,1645,1,43,12,11,665.02,1.33,Low,32.21,0
1795,1184,1,29,8,7,597.4,1.36,Low,26.26,0
1796,194,1,18,1,4,381.34,0.67,Low,29.49,0
1797,1014,1,30,5,8,473.87,0.73,Low,5.62,0
1798,1039,1,21,6,6,7655.97,3.5,High,105.93,0
1799,156,1,2,3,1,948.06,0.78,Low,8.97,0
1800,1553,3,40,10,9,4294.5,3.76,Medium,50.74,0
1801,1639,1,43,9,12,522.78,0.79,Low,15.09,0
1802,1037,2,34,5,5,7633.33,4.59,High,117.48,1
1803,1431,4,36,7,5,1459.74,2.31,Medium,81.0,0
1804,815,1,34,5,6,304.48,1.24,Low,24.19,0
1805,1858,1,39,9,12,6414.61,4.73,High,102.48,0
1806,2167,3,51,10,9,3029.66,2.53,Medium,32.84,0
1807,1638,5,39,9,11,720.95,0.78,Low,9.61,0
1808,5,4,14,4,4,2118.23,2.88,Medium,47.06,0
1809,2152,2,38,9,10,14471.44,4.16,High,103.05,1
1810,722,5,10,2,2,511.74,1.07,Low,10.45,0
1811,431,3,15,2,3,1947.08,2.26,Medium,13.33,0
1812,879,5,30,5,8,964.65,1.32,Low,24.4,0
1813,506,3,14,2,1,1514.53,2.75,Medium,53.56,0
1814,1902,1,52,9,9,8225.33,4.61,High,67.19,0
1815,1180,1,29,5,6,985.3,1.31,Low,15.89,0
1816,1410,2,20,6,8,18112.94,4.48,High,122.43,1
1817,1021,1,36,6,7,603.45,1.21,Low,10.13,0
