fact_stock_id,sk_date,sk_product,sk_warehouse,stock_theoretical,stock_real,stock_value_amount,safety_stock,stockout_flag,stock_status
1267,464,1,1,369.0,397.07,210739.52,179.0,0,Healthy
1268,991,1,5,319.0,153.4,80301.22,131.0,0,Healthy
1269,10,5,1,124.0,90.7,34735.73,58.0,0,Healthy
1270,511,5,3,160.0,86.04,33107.83,60.0,0,Healthy
1271,62,1,2,225.0,275.25,140244.06,128.0,0,Healthy
1272,1659,4,7,93.0,110.85,35398.96,75.0,0,Healthy
1273,1493,4,9,229.0,121.9,38816.63,131.0,1,Below Safety
1274,57,2,2,152.0,69.35,20982.62,69.0,0,Healthy
1275,595,1,1,216.0,107.45,54109.01,87.0,0,Healthy
1276,294,5,2,158.0,263.74,98621.92,85.0,0,Overstock
1277,1584,1,9,176.0,170.23,88565.78,84.0,0,Healthy
1278,906,4,6,214.0,220.37,66595.36,119.0,0,Healthy
1279,615,1,3,212.0,371.25,202019.17,162.0,0,Healthy
1280,613,5,1,86.0,141.19,54892.56,57.0,0,Overstock
1281,2105,1,9,192.0,166.82,91335.56,116.0,0,Healthy
1282,295,3,1,101.0,16.83,8723.14,38.0,1,Below Safety
1283,1060,4,6,91.0,124.25,38123.9,60.0,0,Healthy
1284,429,3,2,97.0,68.81,34149.02,39.0,0,Healthy
1285,847,1,5,383.0,112.39,58112.93,171.0,1,Below Safety
1286,1904,5,8,98.0,91.51,33707.03,43.0,0,Healthy
1287,440,2,1,237.0,246.11,68343.06,117.0,0,Healthy
1288,299,5,3,45.0,44.09,16552.31,33.0,0,Healthy
1289,1322,4,4,98.0,61.44,19105.98,78.0,1,Below Safety
1290,2168,3,7,100.0,51.16,25938.38,42.0,0,Healthy
1291,1733,4,8,303.0,33.22,10565.33,140.0,1,Below Safety
1292,1841,3,8,63.0,47.49,25850.6,33.0,0,Healthy
1293,555,4,1,298.0,157.2,50308.56,123.0,0,Healthy
1294,1197,2,5,210.0,205.19,57019.76,87.0,0,Overstock
1295,770,4,5,152.0,194.36,59754.86,84.0,0,Overstock
1296,382,5,3,203.0,176.07,65038.19,77.0,0,Healthy
1297,1485,2,8,403.0,101.01,28455.71,141.0,1,Below Safety
1298,1520,2,9,450.0,445.74,122650.76,181.0,0,Overstock
1299,2034,1,9,370.0,151.24,80857.41,143.0,0,Healthy
1300,1329,2,6,290.0,331.2,94673.89,124.0,0,Overstock
1301,1939,1,8,194.0,188.06,98851.04,156.0,0,Healthy
1302,1022,1,6,342.0,202.75,110944.5,153.0,0,Healthy
1303,1347,1,5,164.0,175.71,96135.95,134.0,0,Healthy
1304,26,3,2,153.0,113.85,62244.48,71.0,0,Healthy
1305,261,1,2,601.0,108.67,57721.45,213.0,1,Below Safety
1306,1599,1,8,215.0,172.58,87499.85,140.0,0,Healthy
1307,1675,2,9,372.0,231.37,67214.69,162.0,0,Healthy
1308,1075,5,5,200.0,135.64,53391.67,92.0,0,Healthy
1309,17,4,2,88.0,133.84,41911.31,58.0,0,Overstock
1310,1953,1,7,381.0,364.83,203209.55,142.0,0,Overstock
1311,1162,1,6,256.0,192.64,105844.7,194.0,1,Below Safety
1312,1258,1,5,185.0,181.06,92587.45,100.0,0,Healthy
1313,71,3,1,115.0,202.04,107320.03,79.0,0,Overstock
1314,496,1,2,148.0,139.6,75771.27,105.0,0,Healthy
1315,2115,5,9,158.0,236.72,92402.37,78.0,0,Overstock
1316,196,1,3,103.0,16.5,8457.89,77.0,1,Below Safety
1317,824,5,5,135.0,116.28,42700.48,61.0,0,Healthy
1318,288,1,1,116.0,123.06,65262.48,95.0,0,Healthy
1319,229,3,3,111.0,76.6,38895.53,61.0,0,Healthy
1320,543,2,3,210.0,231.64,68936.41,90.0,0,Overstock
1321,626,5,3,234.0,224.1,89265.07,112.0,0,Healthy
1322,483,4,2,103.0,89.87,29033.02,69.0,0,Healthy
1323,1146,3,5,186.0,86.0,45180.85,72.0,0,Healthy
1324,570,5,1,147.0,140.09,52346.38,81.0,0,Healthy
1325,663,5,2,137.0,109.12,41752.65,74.0,0,Healthy
1326,1203,3,6,114.0,99.65,54173.13,47.0,0,Healthy
1327,1361,4,5,88.0,85.52,25699.78,63.0,0,Healthy
1328,1434,4,6,166.0,136.65,39620.98,92.0,0,Healthy
1329,1405,5,5,88.0,194.44,75932.08,62.0,0,Overstock
1330,2150,2,9,226.0,211.23,62130.13,131.0,0,Healthy
1331,2134,2,9,228.0,219.81,65647.8,143.0,0,Healthy
1332,119,2,3,270.0,191.68,53581.82,124.0,0,Healthy
1333,748,2,4,244.0,254.78,76403.03,185.0,0,Healthy
1334,1629,4,7,150.0,57.15,17115.15,81.0,1,Below Safety
1335,1262,2,6,132.0,228.28,68001.92,103.0,0,Healthy
1336,1103,2,6,364.0,22.7,6465.93,225.0,1,Below Safety
1337,2101,2,9,284.0,164.7,50207.54,114.0,0,Healthy
1338,972,3,5,156.0,113.31,61887.83,59.0,0,Healthy
1339,1385,3,4,262.0,74.83,38055.15,100.0,1,Below Safety
1340,1164,1,5,269.0,318.64,176945.08,128.0,0,Overstock
1341,412,3,3,188.0,73.65,39999.3,65.0,0,Healthy
1342,2029,3,7,130.0,212.44,116872.41,81.0,0,Overstock
1343,1265,4,6,339.0,503.95,163211.49,151.0,0,Overstock
1344,2109,4,7,330.0,454.27,139535.56,150.0,0,Overstock
1345,123,5,2,72.0,50.96,18968.34,30.0,0,Healthy
1346,902,4,5,136.0,173.84,56402.87,73.0,0,Overstock
1347,1842,5,7,115.0,205.38,80866.28,93.0,0,Healthy
1348,441,1,2,183.0,327.75,167387.03,108.0,0,Overstock
1349,1399,5,4,159.0,90.62,35611.79,60.0,0,Healthy
1350,2075,3,9,123.0,100.48,54643.79,56.0,0,Healthy
1351,565,1,1,225.0,222.56,110771.49,104.0,0,Healthy
1352,441,2,2,223.0,223.82,65052.63,106.0,0,Healthy
1353,1406,4,4,352.0,160.52,49757.55,142.0,0,Healthy
1354,1369,5,5,101.0,116.16,45655.57,72.0,0,Healthy
1355,2141,2,9,173.0,291.56,79891.64,98.0,0,Overstock
1356,183,1,2,167.0,86.12,48014.28,88.0,1,Below Safety
1357,1301,1,6,444.0,396.0,203781.99,195.0,0,Healthy
1358,606,3,3,113.0,104.06,52609.73,83.0,0,Healthy
1359,1045,1,5,363.0,228.29,113782.53,157.0,0,Healthy
1360,1009,2,6,222.0,181.16,54126.07,163.0,0,Healthy
1361,1327,4,4,111.0,97.08,29987.44,65.0,0,Healthy
1362,425,2,3,213.0,288.81,84097.18,156.0,0,Healthy
1363,51,4,1,476.0,197.38,63185.71,169.0,0,Healthy
1364,2130,5,8,111.0,63.07,24875.57,55.0,0,Healthy
1365,1376,1,5,402.0,378.72,201927.85,147.0,0,Overstock
1366,1761,3,8,119.0,129.76,68710.55,59.0,0,Healthy
1367,1382,4,4,313.0,83.78,24302.85,132.0,1,Below Safety
1368,2081,4,8,227.0,144.07,43211.81,84.0,0,Healthy
1369,123,2,2,242.0,184.37,53750.6,120.0,0,Healthy
1370,1178,5,5,217.0,110.34,40537.59,75.0,0,Healthy
1371,334,1,3,148.0,174.96,96449.74,101.0,0,Healthy
1372,1932,2,7,227.0,246.36,73531.73,82.0,0,Overstock
1373,1195,3,4,121.0,114.68,57838.39,77.0,0,Healthy
1374,1233,1,4,452.0,233.85,124177.48,178.0,0,Healthy
1375,1342,2,4,242.0,84.01,24560.27,168.0,1,Below Safety
1376,1292,2,4,216.0,182.53,50832.55,93.0,0,Healthy
1377,1547,4,7,139.0,144.55,42482.29,90.0,0,Healthy
1378,1210,4,4,264.0,339.82,104932.27,146.0,0,Overstock
1379,343,1,1,156.0,148.71,80467.08,96.0,0,Healthy
1380,1059,2,4,449.0,371.87,107578.6,169.0,0,Healthy
1381,1234,1,6,195.0,93.08,47057.75,99.0,1,Below Safety
1382,996,1,5,416.0,291.03,160605.79,193.0,0,Healthy
1383,1154,2,4,551.0,267.94,72986.43,193.0,0,Healthy
1384,2146,1,7,338.0,110.23,60146.54,130.0,1,Below Safety
1385,1304,1,5,364.0,306.55,166196.22,142.0,0,Healthy
1386,1362,2,5,159.0,78.1,21611.88,102.0,1,Below Safety
1387,79,5,3,134.0,55.83,21524.54,57.0,1,Below Safety
1388,1643,5,7,101.0,77.89,28136.04,40.0,0,Healthy
1389,536,3,1,140.0,164.07,83648.82,92.0,0,Healthy
1390,1684,5,8,67.0,68.1,25674.8,54.0,0,Healthy
1391,721,2,3,276.0,272.24,79773.24,159.0,0,Healthy
1392,641,1,2,429.0,302.92,159965.79,182.0,0,Healthy
1393,1061,2,6,207.0,186.68,50775.19,104.0,0,Healthy
1394,1061,4,6,205.0,227.53,70204.72,109.0,0,Healthy
1395,975,1,5,210.0,34.72,18577.35,119.0,1,Below Safety
1396,2043,2,8,321.0,541.81,148616.7,222.0,0,Overstock
1397,1469,5,7,231.0,210.72,77446.91,84.0,0,Overstock
1398,1057,5,4,140.0,34.46,12469.47,81.0,1,Below Safety
1399,1466,3,7,191.0,94.78,49440.68,83.0,0,Healthy
1400,324,1,3,377.0,98.61,50920.0,133.0,1,Below Safety
1401,1229,1,4,170.0,243.85,129845.66,112.0,0,Healthy
1402,102,5,1,156.0,79.09,31749.96,98.0,1,Below Safety
1403,1385,2,4,112.0,101.9,30562.92,71.0,0,Healthy
1404,1460,1,6,343.0,279.78,143510.04,192.0,0,Healthy
1405,1148,5,4,137.0,77.03,27962.42,78.0,1,Below Safety
1406,210,2,3,166.0,214.6,60063.36,98.0,0,Healthy
1407,1821,3,8,189.0,144.54,73484.09,82.0,0,Healthy
1408,1804,3,9,87.0,81.42,44052.4,66.0,0,Healthy
1409,544,5,3,170.0,168.44,63044.99,92.0,0,Healthy
1410,314,4,1,96.0,46.39,13888.8,50.0,1,Below Safety
1411,572,1,1,218.0,289.26,158338.08,93.0,0,Overstock
1412,1817,4,9,154.0,59.31,19211.71,62.0,1,Below Safety
1413,389,2,1,261.0,186.65,55344.57,106.0,0,Healthy
1414,194,1,1,281.0,319.1,175013.71,167.0,0,Healthy
1415,937,3,6,120.0,63.3,33871.22,53.0,0,Healthy
1416,625,5,3,110.0,95.12,35178.13,83.0,0,Healthy
1417,2022,2,8,199.0,261.78,79179.96,157.0,0,Healthy
1418,2076,4,9,246.0,109.0,34635.91,94.0,0,Healthy
1419,1276,3,4,102.0,97.0,52741.81,42.0,0,Overstock
1420,2128,4,9,233.0,106.21,32642.67,85.0,0,Healthy
1421,1006,4,4,156.0,128.11,39497.86,81.0,0,Healthy
1422,1564,2,8,279.0,396.94,109065.28,195.0,0,Healthy
1423,1212,4,6,219.0,149.69,46370.92,96.0,0,Healthy
1424,775,4,5,210.0,56.23,18149.97,115.0,1,Below Safety
1425,676,3,2,110.0,106.74,58454.85,81.0,0,Healthy
1426,1157,2,4,414.0,241.1,67257.44,207.0,0,Healthy
1427,978,1,6,206.0,38.69,20281.57,129.0,1,Below Safety
1428,65,1,2,266.0,96.19,49120.19,163.0,1,Below Safety
1429,828,2,5,427.0,214.11,58390.43,228.0,1,Below Safety
1430,1017,5,4,105.0,91.98,36107.69,81.0,0,Healthy
1431,2175,2,8,258.0,300.07,86167.53,147.0,0,Healthy
1432,2046,1,8,275.0,218.77,109233.56,95.0,0,Overstock
1433,141,1,2,131.0,55.55,30616.95,95.0,1,Below Safety
1434,54,2,3,199.0,92.99,25843.77,100.0,1,Below Safety
1435,528,1,1,358.0,247.42,127669.02,202.0,0,Healthy
1436,116,2,1,278.0,178.87,53618.51,100.0,0,Healthy
1437,1529,4,7,185.0,232.13,74099.44,100.0,0,Overstock
1438,481,4,1,170.0,187.58,58767.67,89.0,0,Healthy
1439,2111,2,9,343.0,276.77,83977.0,128.0,0,Healthy
1440,955,1,6,196.0,159.11,88345.15,80.0,0,Healthy
1441,1979,4,8,243.0,261.37,83329.0,107.0,0,Overstock
1442,882,2,4,208.0,184.16,52626.08,94.0,0,Healthy
1443,1621,3,7,203.0,200.19,109144.66,75.0,0,Overstock
1444,1832,4,9,189.0,175.1,52733.8,119.0,0,Healthy
1445,1519,2,9,340.0,214.06,64826.69,137.0,0,Healthy
1446,988,2,4,265.0,395.26,112883.53,123.0,0,Overstock
1447,907,3,6,154.0,113.21,61026.12,55.0,0,Healthy
1448,269,3,2,105.0,33.42,17884.81,44.0,1,Below Safety
1449,1051,1,4,200.0,346.09,172338.95,155.0,0,Healthy
1450,984,2,6,131.0,77.79,23476.46,98.0,1,Below Safety
1451,2156,2,8,183.0,28.6,8674.65,134.0,1,Below Safety
1452,759,3,5,82.0,87.06,44771.73,48.0,0,Healthy
1453,792,1,4,233.0,231.67,125485.68,120.0,0,Healthy
1454,410,5,2,176.0,169.04,63164.05,62.0,0,Overstock
1455,1970,3,8,140.0,177.51,98417.88,57.0,0,Overstock
1456,1133,1,4,127.0,21.45,10950.17,92.0,1,Below Safety
1457,453,1,1,256.0,120.86,60695.13,99.0,0,Healthy
1458,327,4,2,85.0,94.58,28899.8,67.0,0,Healthy
1459,1700,2,9,330.0,138.83,37923.1,157.0,1,Below Safety
1460,1929,5,7,92.0,131.83,48967.0,42.0,0,Overstock
1461,217,4,2,198.0,345.86,112523.73,136.0,0,Overstock
1462,1076,1,6,325.0,82.18,40944.19,118.0,1,Below Safety
1463,142,5,3,87.0,180.7,67364.27,55.0,0,Overstock
1464,1991,3,7,177.0,102.21,50665.37,63.0,0,Healthy
1465,1413,1,4,175.0,96.57,48870.44,135.0,1,Below Safety
1466,397,2,3,183.0,54.11,15056.21,64.0,1,Below Safety
1467,423,4,3,137.0,170.3,52059.26,82.0,0,Healthy
1468,1663,1,7,202.0,140.17,70571.62,100.0,0,Healthy
1469,467,2,3,523.0,355.48,99117.99,214.0,0,Healthy
1470,395,2,1,309.0,188.83,53567.8,128.0,0,Healthy
1471,1023,4,4,168.0,344.29,101534.93,131.0,0,Overstock
1472,2105,3,8,172.0,134.25,72702.97,83.0,0,Healthy
1473,513,2,1,262.0,171.47,47414.36,205.0,1,Below Safety
1474,478,2,1,407.0,469.1,130755.5,166.0,0,Overstock
1475,1103,4,5,183.0,204.47,65555.36,117.0,0,Healthy
1476,942,4,4,226.0,194.25,62111.81,94.0,0,Healthy
1477,294,1,2,258.0,249.74,134139.69,151.0,0,Healthy
1478,1965,4,8,148.0,165.44,50458.84,78.0,0,Healthy
1479,382,5,1,162.0,81.7,30647.4,72.0,0,Healthy
1480,738,5,5,242.0,213.8,82693.17,85.0,0,Overstock
1481,1539,2,7,226.0,106.09,31140.5,93.0,0,Healthy
1482,310,5,2,121.0,89.72,33099.86,70.0,0,Healthy
1483,2103,4,9,140.0,111.71,34331.84,53.0,0,Healthy
1484,440,2,3,431.0,252.13,69174.44,174.0,0,Healthy
1485,1669,3,8,125.0,191.98,106346.52,86.0,0,Healthy
1486,2122,2,7,300.0,5.39,1505.96,104.0,1,Below Safety
1487,293,4,1,159.0,0,0.0,132.0,1,Out of Stock
1488,457,5,3,105.0,102.75,40400.47,50.0,0,Healthy
1489,2115,1,8,163.0,309.95,166143.19,132.0,0,Overstock
1490,1494,2,9,141.0,89.57,25994.74,101.0,1,Below Safety
1491,669,3,1,125.0,112.11,57699.51,60.0,0,Healthy
1492,1256,1,4,369.0,286.64,157404.19,130.0,0,Healthy
1493,586,2,1,369.0,248.46,70276.4,153.0,0,Healthy
1494,928,1,4,318.0,224.85,112092.76,113.0,0,Healthy
1495,2076,1,7,339.0,339.71,183172.91,163.0,0,Healthy
1496,456,3,2,94.0,245.16,134265.74,74.0,0,Overstock
1497,1168,3,6,194.0,46.56,23317.22,86.0,1,Below Safety
1498,1076,3,4,71.0,54.41,28873.05,54.0,0,Healthy
1499,551,5,2,83.0,171.04,61913.49,50.0,0,Overstock
1500,298,2,3,120.0,29.87,8131.56,96.0,1,Below Safety
1501,488,3,1,161.0,226.5,120728.56,90.0,0,Overstock
1502,1384,2,5,238.0,20.92,5941.48,130.0,1,Below Safety
1503,497,1,2,224.0,269.12,136444.92,149.0,0,Healthy
1504,1798,2,8,218.0,192.54,55908.14,106.0,0,Healthy
1505,2087,2,8,174.0,155.68,47283.62,106.0,0,Healthy
1506,607,1,3,254.0,125.24,69881.52,108.0,0,Healthy
1507,1897,1,9,230.0,373.3,185593.61,155.0,0,Overstock
1508,1199,3,6,192.0,190.35,96878.77,111.0,0,Healthy
1509,786,2,5,362.0,262.71,76848.45,128.0,0,Healthy
1510,2024,5,9,74.0,117.74,43622.54,60.0,0,Healthy
1511,1284,4,4,219.0,195.58,60495.74,84.0,0,Overstock
1512,1531,2,9,346.0,269.98,80540.47,150.0,0,Healthy
1513,1180,5,5,199.0,221.21,85841.78,100.0,0,Healthy
1514,1439,4,4,159.0,127.49,39059.44,112.0,0,Healthy
1515,495,5,3,71.0,60.35,23551.04,45.0,0,Healthy
1516,1300,1,6,494.0,349.56,189886.43,194.0,0,Healthy
1517,130,1,3,272.0,217.51,108095.35,169.0,0,Healthy
1518,801,4,6,270.0,231.01,70665.92,124.0,0,Healthy
1519,1205,1,6,392.0,144.34,80508.92,147.0,1,Below Safety
1520,894,5,6,123.0,117.33,45628.05,63.0,0,Healthy
1521,1089,2,5,269.0,232.96,66120.27,107.0,0,Healthy
1522,343,4,1,260.0,254.31,76149.05,117.0,0,Healthy
1523,1329,3,6,56.0,64.86,35263.41,46.0,0,Healthy
1524,1318,2,5,383.0,332.0,101391.79,173.0,0,Healthy
1525,806,4,4,362.0,172.07,50280.68,142.0,0,Healthy
1526,1664,1,9,312.0,174.82,96648.9,133.0,0,Healthy
1527,233,2,3,297.0,338.67,97109.15,130.0,0,Overstock
1528,1891,3,8,175.0,97.53,52579.76,63.0,0,Healthy
1529,2101,5,8,158.0,166.37,60887.93,71.0,0,Overstock
1530,1027,4,6,115.0,193.29,58808.21,77.0,0,Overstock
1531,734,4,4,222.0,260.14,81602.35,97.0,0,Overstock
1532,1071,1,5,328.0,153.44,76286.27,141.0,0,Healthy
1533,2155,5,7,106.0,135.95,49707.48,48.0,0,Overstock
1534,707,4,2,134.0,125.16,40682.87,102.0,0,Healthy
1535,2065,5,9,62.0,58.48,22936.88,38.0,0,Healthy
1536,293,3,2,103.0,10.01,5167.77,37.0,1,Below Safety
1537,2191,4,8,275.0,482.79,157043.82,159.0,0,Overstock
1538,1495,3,7,155.0,269.14,142270.46,100.0,0,Overstock
1539,839,5,4,142.0,51.99,19219.2,55.0,1,Below Safety
1540,1294,2,4,254.0,374.38,104058.94,164.0,0,Healthy
1541,1174,5,6,230.0,104.08,41460.72,98.0,0,Healthy
1542,942,4,6,255.0,121.32,35496.35,133.0,1,Below Safety
1543,1201,2,5,199.0,175.86,50223.57,118.0,0,Healthy
1544,450,2,3,255.0,321.61,93421.0,150.0,0,Healthy
1545,1893,4,7,222.0,75.65,22504.84,77.0,1,Below Safety
1546,1218,1,5,222.0,363.68,184905.98,146.0,0,Overstock
1547,1316,1,5,365.0,212.09,108200.79,130.0,0,Healthy
1548,2153,4,8,133.0,73.16,21703.44,90.0,1,Below Safety
1549,930,3,4,157.0,221.29,111838.33,73.0,0,Overstock
1550,554,2,3,451.0,415.37,117183.59,185.0,0,Healthy
1551,2096,4,7,292.0,162.55,48094.45,122.0,0,Healthy
1552,130,1,1,216.0,230.01,114530.73,108.0,0,Healthy
1553,823,1,6,488.0,396.93,213807.28,171.0,0,Overstock
1554,272,3,3,91.0,72.52,39865.6,47.0,0,Healthy
1555,1672,2,9,186.0,254.33,75204.81,125.0,0,Healthy
1556,378,2,3,362.0,202.36,55991.78,135.0,0,Healthy
1557,1042,3,4,128.0,153.3,76910.06,58.0,0,Overstock
1558,1713,1,7,143.0,109.93,55757.86,115.0,1,Below Safety
1559,1239,4,6,179.0,53.69,15675.64,140.0,1,Below Safety
1560,1971,5,8,87.0,36.94,14594.88,51.0,1,Below Safety
1561,696,4,1,195.0,145.81,47458.23,120.0,0,Healthy
1562,2154,5,7,111.0,145.37,56516.38,45.0,0,Overstock
1563,1290,1,6,216.0,192.25,96475.39,91.0,0,Healthy
1564,2125,4,7,231.0,172.73,56304.03,80.0,0,Healthy
1565,2039,5,8,87.0,71.35,26998.94,40.0,0,Healthy
1566,695,4,3,330.0,173.71,53586.67,130.0,0,Healthy
1567,254,4,1,287.0,114.27,35438.33,103.0,0,Healthy
1568,1235,2,4,110.0,152.09,43312.84,90.0,0,Healthy
1569,250,1,3,136.0,129.09,66205.13,80.0,0,Healthy
1570,1979,1,7,228.0,98.32,52088.03,80.0,0,Healthy
1571,1285,2,5,568.0,273.3,75220.75,196.0,0,Healthy
1572,1274,5,6,135.0,105.35,42040.76,76.0,0,Healthy
1573,1906,5,7,152.0,92.78,35279.23,58.0,0,Healthy
1574,2044,4,9,262.0,167.91,50075.09,116.0,0,Healthy
1575,1825,1,7,430.0,283.2,150165.09,161.0,0,Healthy
1576,443,3,1,52.0,75.41,37555.21,38.0,0,Healthy
1577,321,1,3,424.0,189.62,99123.39,157.0,0,Healthy
1578,1379,5,5,196.0,144.53,56087.43,76.0,0,Healthy
1579,1540,2,7,196.0,57.08,16093.44,87.0,1,Below Safety
1580,160,1,1,221.0,88.13,47205.67,134.0,1,Below Safety
1581,1479,4,8,140.0,317.31,92872.69,109.0,0,Overstock
1582,821,1,6,462.0,379.22,190363.44,218.0,0,Healthy
1583,675,3,2,265.0,163.36,81264.91,114.0,0,Healthy
1584,1184,2,6,270.0,155.32,43850.36,178.0,1,Below Safety
1585,295,1,3,587.0,230.0,123669.24,226.0,0,Healthy
1586,1154,2,5,243.0,256.15,76655.62,114.0,0,Healthy
1587,735,1,6,174.0,48.71,26034.41,127.0,1,Below Safety
1588,1735,1,7,470.0,450.6,225847.08,210.0,0,Healthy
1589,1620,3,9,233.0,258.3,142093.37,84.0,0,Overstock
1590,1855,4,7,139.0,120.5,35385.79,81.0,0,Healthy
1591,700,1,2,274.0,386.83,200886.36,163.0,0,Overstock
1592,197,2,1,581.0,310.42,90222.68,205.0,0,Healthy
1593,1997,1,9,271.0,161.12,83773.3,103.0,0,Healthy
1594,1436,4,6,218.0,194.04,59081.26,93.0,0,Healthy
1595,1343,3,6,128.0,13.75,7576.61,47.0,1,Below Safety
1596,1733,1,8,241.0,131.23,70877.22,167.0,1,Below Safety
1597,1428,1,5,189.0,211.47,113877.34,149.0,0,Healthy
1598,787,5,5,93.0,47.68,18310.01,52.0,1,Below Safety
1599,826,1,4,261.0,72.28,36779.84,113.0,1,Below Safety
1600,1784,2,8,382.0,373.17,103690.76,176.0,0,Healthy
1601,1147,1,4,305.0,168.94,87540.1,107.0,0,Healthy
1602,118,2,3,350.0,202.16,60492.4,121.0,0,Healthy
1603,1641,4,7,161.0,83.6,25514.75,63.0,0,Healthy
1604,94,5,1,122.0,45.77,17847.84,44.0,0,Healthy
1605,1190,2,4,250.0,0,0.0,121.0,1,Out of Stock
1606,1103,4,6,273.0,108.17,32441.69,100.0,0,Healthy
1607,554,4,3,88.0,143.94,43813.65,63.0,0,Healthy
1608,236,5,3,75.0,104.63,38519.26,50.0,0,Healthy
1609,474,1,2,233.0,157.32,84492.18,163.0,1,Below Safety
1610,1912,1,9,317.0,338.0,181947.28,136.0,0,Overstock
1611,1331,1,6,352.0,291.8,157989.58,168.0,0,Healthy
1612,994,4,5,142.0,85.95,27162.23,54.0,0,Healthy
1613,59,1,2,200.0,327.58,182447.45,127.0,0,Overstock
1614,11,1,3,305.0,185.64,94926.74,145.0,0,Healthy
1615,264,1,2,301.0,163.08,82952.36,174.0,1,Below Safety
1616,973,2,5,153.0,85.71,25745.46,109.0,1,Below Safety
1617,1121,4,4,199.0,118.29,38103.94,71.0,0,Healthy
1618,407,1,1,155.0,133.77,71827.22,128.0,0,Healthy
1619,1558,1,8,286.0,292.06,156387.33,199.0,0,Healthy
1620,1875,4,8,244.0,222.32,69715.25,105.0,0,Healthy
1621,1212,3,5,170.0,100.81,52255.87,61.0,0,Healthy
1622,1079,4,4,181.0,140.68,41044.23,114.0,0,Healthy
1623,327,2,3,214.0,265.71,77433.36,157.0,0,Healthy
1624,1617,2,9,387.0,287.05,83481.51,189.0,0,Healthy
1625,976,3,6,200.0,65.77,36389.09,89.0,1,Below Safety
1626,522,4,1,267.0,292.71,88036.6,121.0,0,Overstock
1627,1839,3,9,128.0,153.82,82438.44,68.0,0,Healthy
1628,1193,3,4,86.0,100.46,49909.26,47.0,0,Healthy
1629,1254,5,5,141.0,64.24,25892.03,65.0,1,Below Safety
1630,1430,4,5,127.0,120.16,36677.61,60.0,0,Healthy
1631,1351,4,4,129.0,75.36,21931.36,58.0,0,Healthy
1632,64,4,1,177.0,179.44,53030.07,97.0,0,Healthy
1633,532,2,1,141.0,166.27,47501.86,75.0,0,Healthy
1634,1081,5,6,188.0,164.32,63572.28,65.0,0,Overstock
1635,615,1,1,314.0,101.98,53103.86,123.0,1,Below Safety
1636,1242,1,5,171.0,142.72,73875.33,140.0,0,Healthy
1637,1095,1,6,388.0,158.83,80502.28,155.0,0,Healthy
1638,2093,2,7,216.0,198.9,60550.73,103.0,0,Healthy
1639,277,2,2,283.0,375.52,105714.83,193.0,0,Healthy
1640,1100,2,5,200.0,191.9,55495.07,108.0,0,Healthy
1641,2190,5,9,65.0,41.22,15899.43,52.0,1,Below Safety
1642,573,2,1,284.0,175.7,50338.3,102.0,0,Healthy
1643,1916,2,7,161.0,201.89,55273.72,84.0,0,Overstock
1644,1142,1,5,278.0,173.59,87227.79,138.0,0,Healthy
1645,210,2,2,351.0,452.2,136052.01,166.0,0,Overstock
1646,1936,4,7,266.0,204.79,65318.36,98.0,0,Healthy
1647,459,4,1,317.0,139.18,44122.11,120.0,0,Healthy
1648,813,3,6,189.0,121.9,64679.62,72.0,0,Healthy
1649,1321,1,4,250.0,145.11,72693.29,191.0,1,Below Safety
1650,1750,2,9,415.0,66.23,18935.1,145.0,1,Below Safety
1651,505,4,1,319.0,231.36,72195.43,112.0,0,Healthy
1652,1280,1,6,132.0,33.58,17298.93,99.0,1,Below Safety
1653,616,5,1,149.0,67.08,24331.52,71.0,1,Below Safety
1654,223,5,3,85.0,79.64,30267.99,62.0,0,Healthy
1655,301,4,3,137.0,79.05,24817.91,90.0,1,Below Safety
1656,188,3,1,307.0,263.01,133096.07,107.0,0,Overstock
1657,4,2,3,103.0,106.19,31217.94,69.0,0,Healthy
1658,82,2,1,311.0,220.6,66347.65,131.0,0,Healthy
1659,131,4,1,251.0,57.21,17311.33,97.0,1,Below Safety
1660,481,4,1,159.0,63.15,18567.72,55.0,0,Healthy
1661,813,5,6,75.0,108.71,43891.95,51.0,0,Healthy
1662,1860,3,9,84.0,66.52,33549.57,49.0,0,Healthy
1663,1994,4,9,212.0,187.79,57523.6,100.0,0,Healthy
1664,366,1,1,152.0,341.37,190410.38,105.0,0,Overstock
1665,1470,5,8,173.0,342.72,138110.96,105.0,0,Overstock
1666,1787,2,9,399.0,321.57,91242.2,190.0,0,Healthy
1667,1087,2,5,291.0,223.11,62564.51,138.0,0,Healthy
1668,98,4,3,106.0,49.26,15663.69,60.0,1,Below Safety
1669,754,1,6,196.0,183.58,95678.12,94.0,0,Healthy
1670,523,4,1,131.0,90.9,27648.36,60.0,0,Healthy
1671,1429,4,4,351.0,197.46,58088.35,133.0,0,Healthy
1672,797,1,4,359.0,352.31,192045.58,196.0,0,Healthy
1673,443,1,1,233.0,202.36,106083.78,143.0,0,Healthy
1674,1308,1,5,195.0,124.15,66708.95,118.0,0,Healthy
1675,1020,4,6,266.0,223.8,68965.85,98.0,0,Healthy
1676,765,2,6,178.0,100.45,30395.48,74.0,0,Healthy
1677,1519,1,8,266.0,195.87,105346.38,93.0,0,Healthy
1678,844,4,5,242.0,149.69,47252.63,118.0,0,Healthy
1679,1831,4,8,125.0,155.54,49987.93,84.0,0,Healthy
